bigram,count_no_pcl,count_pcl,freq_no_pcl,freq_pcl,ratio_pcl_over_no_pcl
did report,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
adequate support,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
h1 visa,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
gulf countries,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
address needs,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
die disabled,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
guinea nauru,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
died result,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
died trying,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
guatemala honduras,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
difference frustrate,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
cent refugees,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
addressing issues,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
fresh perspective,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
annual event,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
answer question,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
breeding ground,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
away homeless,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families lived,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
away people,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
end tunnel,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
bad thing,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
end world,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
endangered species,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
ending homelessness,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
bangladesh refugee,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families housing,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families helped,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families headed,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families getting,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
england wales,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
english immigrants,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
barring immigrants,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
born immigrants,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families facing,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
borders bangladesh,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
ensure children,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families end,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families covered,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
border town,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
border protection,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families countries,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
end february,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families longer,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
borno adamawa,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
average age,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
family moved,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
available information,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
breaking news,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
family left,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
elementary school,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families times,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families time,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families specially,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families social,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families small,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families seen,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
brand new,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families meet,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families rendered,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
employment disabled,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families provided,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families promise,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
employment guarantee,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families pakistan,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families orphans,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families national,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
en route,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
enable better,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families missing,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
ensure women,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
families ca,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
border near,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
expected increase,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
board said,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
birth defects,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
extreme poor,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
exposed vulnerable,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
best film,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
estimated 000,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
estimated 230,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
experiencing homelessness,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
birth attendants,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
experience recent,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
expected make,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
existential threat,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
especially children,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
estimates number,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
existence significant,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
best selling,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
better india,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
ethnic group,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
evict poor,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
european parliament,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
better position,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
europe middle,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
eu members,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
europe 2015,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
especially school,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
era starts,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
falling apart,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
entrepreneur philanthropist,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
border areas,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
fallen victim,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
fall victim,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
fall short,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
entering united,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
entertainment industry,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
failure implement,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
failure hugely,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
entirely hopeless,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
factors including,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
fact young,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
fact did,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
bodies need,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
facility homeless,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
facility disabled,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
basket case,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
equal rights,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
believe people,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
belong poor,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
face legal,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
face increased,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
face barriers,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
benazir bhutto,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
benefits disabled,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
family reunification,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
authorities say,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
free world,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
famine years,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
arab world,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
forced return,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
bursaries scholarships,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
drug trafficking,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
foods expensive,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
area need,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
food school,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
food rations,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
food medicine,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
food medical,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
food marketing,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
areas city,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
early 1980s,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
early intervention,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
built years,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
built houses,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
early morning,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
food bank,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
food available,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
arrested charged,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
food accommodation,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
flee homes,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
fled violence,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
early year,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
building materials,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
forces work,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
forcibly displaced,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
business savvy,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
fragile states,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
does work,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
domestic abuse,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
came end,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
dominican republic,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
donald tusk,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
anti semitism,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
dozens migrants,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
free meals,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
apartment building,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
france presse,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
france belgium,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
fourth largest,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
arab emirates,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
apex court,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
appear court,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
dr thomas,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
approximately 300,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
approximately million,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
drawing board,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
dream act,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
april 17,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
foreign exchange,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
forearm strain,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
cabinet secretary,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
fled homes,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
arrested police,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
arrival hundreds,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
federal provincial,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
bring justice,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
feelings worthlessness,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
economists said,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
attempt escape,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
attempt make,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
feel isolated,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
federal state,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
attempt stop,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
education employment,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
attempted murder,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
federal republic,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
federal officials,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
female genital,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
attention care,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
federal immigration,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
federal funding,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
feb 16,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
bright children,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
favorable women,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
bridge gap,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
aug 25,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
fare better,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
elect donald,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
election donald,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
british aid,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
economic social,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
arrival refugees,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
economic activity,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
flash floods,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
arrivals program,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
finding employment,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
east european,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
east london,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
aspect life,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
eastern region,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
assist poor,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
assistance government,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
assistance protection,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
build houses,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
build confidence,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
figures released,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
buddhist country,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
economic opportunities,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
economic opportunity,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
assistance support,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
assistive technology,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
economic political,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
economic recession,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
economic refugees,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
asylum claims,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
economic situation,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
british open,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
centre help,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
having trouble,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
eu turkey,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
crisis continues,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
cover poor,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
13 000,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children include,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant refugee,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
considered illegal,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigration nationality,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
considered homeless,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant policies,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
29 year,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
30 days,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
230 000,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant lose,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant living,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant labour,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
crisis turkey,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant integration,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant immigrant,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
30 million,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
critically endangered,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant experience,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
260 000,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigration immigrants,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
13 million,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant status,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigration act,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants allowed,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
24 hours,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
consul general,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants according,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
construction industry,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children likely,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant work,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
couple months,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
court appeals,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
13 percent,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
construction company,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
25 year,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant violence,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant uzbekistan,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigration enforcement,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
court order,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrant story,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
court proceedings,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
30 people,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
clash home,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigration officers,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children ages,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
culture new,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
ice hockey,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
hygiene kits,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
cup final,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
conditions refugees,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children age,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
conditions poor,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
impact food,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
impacts climate,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
hun sen,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
42 percent,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
currently javascript,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
important issue,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
important note,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
human right,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
concern group,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
human need,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
hugely troubled,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
huge impact,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
culture law,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children better,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
congress pass,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
culture children,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children grow,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
conflicts middle,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
300 people,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
33 cent,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children grandchildren,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
33 percent,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigration refugee,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
36 percent,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
cross country,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
40 million,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
conflict syria,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children especially,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
conflict middle,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children diaspora,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
crossing mediterranean,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
ill health,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
idomeni greece,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
cuban migrants,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children court,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants year,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants world,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
child vulnerable,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
citizenship refugees,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants middle,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
180 people,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
15 20,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
19 people,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
city centre,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
city cape,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
193 member,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants long,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
city said,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants live,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children particularly,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants joined,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
citizens seven,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants instead,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
countries said,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
citizens disabled,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
20 cent,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
countries world,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants held,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants granted,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants minorities,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
countries low,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
17 million,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
core values,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants residing,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
costa rica,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
council ireland,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
15 day,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
15 cent,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants number,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants non,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
counter terrorism,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
150 people,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
countries countries,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
16 000,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
countries entering,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants needed,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
city officials,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants muslims,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
city immigrants,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
cost access,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants muslim,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants moved,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants france,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants families,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
140 000,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
continue working,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
country just,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
children years,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants travellers,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
country make,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
2017 year,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
21 25,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
21 districts,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
country national,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants uk,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants certain,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
continue support,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants canada,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants britain,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
country refugees,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants usa,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
country security,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants visitors,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
14 million,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
civil service,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
china india,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
china pakistan,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
country gdp,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants took,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
immigrants says,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
country generations,3,0,0.0001124395637344927,0.0,8.893666587569361e-09
